session_no,session_type,meeting_no,meeting_date,year,month,quarter,speaker_name,party,speaker_area,num_questions
362,임시회,3,2018-07-24,2018,7,3,인재근,더불어민주당,(서울 도봉구갑),11
362,임시회,3,2018-07-24,2018,7,3,조원진,새누리당,(대구 달서구병),27
362,임시회,3,2018-07-24,2018,7,3,주승용,국민의당,(전남 여수시을),7
362,임시회,3,2018-07-24,2018,7,3,홍문표,새누리당,(충남 홍성군예산군),16
362,임시회,3,2018-07-24,2018,7,3,홍익표,더불어민주당,(서울 중구성동구갑),20
362,임시회,4,2018-07-25,2018,7,3,강창일,더불어민주당,(제주 제주시갑),18
362,임시회,4,2018-07-25,2018,7,3,권미혁,더불어민주당,(비례대표),34
362,임시회,4,2018-07-25,2018,7,3,권은희,국민의당,(광주 광산구을),16
362,임시회,4,2018-07-25,2018,7,3,김민기,더불어민주당,(경기 용인시을),13
362,임시회,4,2018-07-25,2018,7,3,김부겸,더불어민주당,,11
362,임시회,4,2018-07-25,2018,7,3,김영우,새누리당,(경기 포천시가평군),8
362,임시회,4,2018-07-25,2018,7,3,김영호,더불어민주당,(서울 서대문구을),15
362,임시회,4,2018-07-25,2018,7,3,김종민,더불어민주당,(충남 논산시계룡시금산군),7
362,임시회,4,2018-07-25,2018,7,3,김한정,더불어민주당,(경기 남양주시을),22
362,임시회,4,2018-07-25,2018,7,3,송언석,새누리당,(경북 김천시),14
362,임시회,4,2018-07-25,2018,7,3,안상수,새누리당,(인천 중구동구강화군옹진군),11
362,임시회,4,2018-07-25,2018,7,3,유민봉,국민의당,(비례대표),23
362,임시회,4,2018-07-25,2018,7,3,윤재옥,미래통합당,(대구 달서구을),13
362,임시회,4,2018-07-25,2018,7,3,이재정,더불어민주당,(비례대표),6
362,임시회,4,2018-07-25,2018,7,3,이진복,새누리당,(부산 동래구),11
362,임시회,4,2018-07-25,2018,7,3,이채익,미래통합당,(울산 남구갑),7
362,임시회,4,2018-07-25,2018,7,3,인재근,더불어민주당,(서울 도봉구갑),6
362,임시회,4,2018-07-25,2018,7,3,조원진,새누리당,(대구 달서구병),11
362,임시회,4,2018-07-25,2018,7,3,주승용,국민의당,(전남 여수시을),10
362,임시회,4,2018-07-25,2018,7,3,홍문표,새누리당,(충남 홍성군예산군),20
362,임시회,4,2018-07-25,2018,7,3,홍익표,더불어민주당,(서울 중구성동구갑),9
363,임시회,1,2018-08-21,2018,8,3,권미혁,더불어민주당,(비례대표),11
363,임시회,1,2018-08-21,2018,8,3,권은희,국민의당,(광주 광산구을),11
363,임시회,1,2018-08-21,2018,8,3,김민기,더불어민주당,(경기 용인시을),19
363,임시회,1,2018-08-21,2018,8,3,김병관,더불어민주당,(경기 성남시분당구갑),6
363,임시회,1,2018-08-21,2018,8,3,김부겸,더불어민주당,,1
363,임시회,1,2018-08-21,2018,8,3,김영우,새누리당,(경기 포천시가평군),12
363,임시회,1,2018-08-21,2018,8,3,김영호,더불어민주당,(서울 서대문구을),13
363,임시회,1,2018-08-21,2018,8,3,소병훈,더불어민주당,(경기 광주시갑),12
363,임시회,1,2018-08-21,2018,8,3,송언석,새누리당,(경북 김천시),11
363,임시회,1,2018-08-21,2018,8,3,유민봉,국민의당,(비례대표),13
363,임시회,1,2018-08-21,2018,8,3,윤재옥,미래통합당,(대구 달서구을),35
363,임시회,1,2018-08-21,2018,8,3,이재정,더불어민주당,(비례대표),5
363,임시회,1,2018-08-21,2018,8,3,이진복,새누리당,(부산 동래구),21
363,임시회,1,2018-08-21,2018,8,3,이채익,미래통합당,(울산 남구갑),27
363,임시회,1,2018-08-21,2018,8,3,인재근,더불어민주당,(서울 도봉구갑),18
363,임시회,1,2018-08-21,2018,8,3,조원진,새누리당,(대구 달서구병),41
363,임시회,1,2018-08-21,2018,8,3,홍익표,더불어민주당,(서울 중구성동구갑),25
363,임시회,2,2018-08-28,2018,8,3,김영우,새누리당,(경기 포천시가평군),5
363,임시회,2,2018-08-28,2018,8,3,송언석,새누리당,(경북 김천시),16
363,임시회,2,2018-08-28,2018,8,3,유민봉,국민의당,(비례대표),1
363,임시회,2,2018-08-28,2018,8,3,인재근,더불어민주당,(서울 도봉구갑),4
363,임시회,2,2018-08-28,2018,8,3,조원진,새누리당,(대구 달서구병),2
363,임시회,3,2018-08-28,2018,8,3,권미혁,더불어민주당,(비례대표),6
363,임시회,3,2018-08-28,2018,8,3,권은희,국민의당,(광주 광산구을),5
363,임시회,3,2018-08-28,2018,8,3,김영우,새누리당,(경기 포천시가평군),2
363,임시회,3,2018-08-28,2018,8,3,소병훈,더불어민주당,(경기 광주시갑),4
363,임시회,3,2018-08-28,2018,8,3,이진복,새누리당,(부산 동래구),8
363,임시회,3,2018-08-28,2018,8,3,이채익,미래통합당,(울산 남구갑),15
364,정기회,1,2018-09-17,2018,9,3,송언석,새누리당,(경북 김천시),1
364,정기회,1,2018-09-17,2018,9,3,유민봉,국민의당,(비례대표),1
364,정기회,1,2018-09-17,2018,9,3,윤재옥,미래통합당,(대구 달서구을),2
364,정기회,1,2018-09-17,2018,9,3,이진복,새누리당,(부산 동래구),6
364,정기회,1,2018-09-17,2018,9,3,인재근,더불어민주당,(서울 도봉구갑),5
364,정기회,1,2018-09-17,2018,9,3,홍익표,더불어민주당,(서울 중구성동구갑),1
364,정기회,2,2018-10-01,2018,10,4,인재근,더불어민주당,(서울 도봉구갑),1
364,정기회,3,2018-10-11,2018,10,4,인재근,더불어민주당,(서울 도봉구갑),1
364,정기회,4,2018-10-16,2018,10,4,인재근,더불어민주당,(서울 도봉구갑),1
364,정기회,5,2018-10-19,2018,10,4,인재근,더불어민주당,(서울 도봉구갑),1
364,정기회,6,2018-10-29,2018,10,4,인재근,더불어민주당,(서울 도봉구갑),1
364,정기회,7,2018-11-02,2018,11,4,강창일,더불어민주당,(제주 제주시갑),2
364,정기회,7,2018-11-02,2018,11,4,권미혁,더불어민주당,(비례대표),7
364,정기회,7,2018-11-02,2018,11,4,권은희,국민의당,(광주 광산구을),4
364,정기회,7,2018-11-02,2018,11,4,김병관,더불어민주당,(경기 성남시분당구갑),2
364,정기회,7,2018-11-02,2018,11,4,김부겸,더불어민주당,,7
364,정기회,7,2018-11-02,2018,11,4,김영우,새누리당,(경기 포천시가평군),7
364,정기회,7,2018-11-02,2018,11,4,김영호,더불어민주당,(서울 서대문구을),8
364,정기회,7,2018-11-02,2018,11,4,김한정,더불어민주당,(경기 남양주시을),6
364,정기회,7,2018-11-02,2018,11,4,소병훈,더불어민주당,(경기 광주시갑),4
364,정기회,7,2018-11-02,2018,11,4,송언석,새누리당,(경북 김천시),3
364,정기회,7,2018-11-02,2018,11,4,유민봉,국민의당,(비례대표),8
364,정기회,7,2018-11-02,2018,11,4,윤재옥,미래통합당,(대구 달서구을),13
364,정기회,7,2018-11-02,2018,11,4,이재정,더불어민주당,(비례대표),2
364,정기회,7,2018-11-02,2018,11,4,이채익,미래통합당,(울산 남구갑),4
364,정기회,7,2018-11-02,2018,11,4,인재근,더불어민주당,(서울 도봉구갑),3
364,정기회,7,2018-11-02,2018,11,4,조원진,새누리당,(대구 달서구병),21
364,정기회,7,2018-11-02,2018,11,4,주승용,국민의당,(전남 여수시을),11
364,정기회,7,2018-11-02,2018,11,4,홍익표,더불어민주당,(서울 중구성동구갑),6
364,정기회,8,2018-11-15,2018,11,4,강창일,더불어민주당,(제주 제주시갑),11
